cutoff,Store,Dept,series,model,wape,mape,rmse
2023-01-22,20,10,S20_D10,holt_winters,0.07993477997003916,7.5109882995267805,1223.1914705197044
2023-01-22,20,10,S20_D10,global_gbm,0.07655848400980525,7.301624254904684,1126.8670928771471
2023-01-22,20,11,S20_D11,seasonal_naive,0.057303369796097646,5.388343950641839,2975.284744877371
2023-01-22,20,11,S20_D11,holt_winters,0.1394386591134189,14.586330939926897,6314.677622635749
2023-01-22,20,11,S20_D11,global_gbm,0.08539569845411996,8.479145556468733,3847.3396824967517
2023-01-22,20,12,S20_D12,seasonal_naive,0.03303069812896224,3.1180282550928053,690.1133334822619
2023-01-22,20,12,S20_D12,holt_winters,0.12130058502476673,12.087860280900378,2279.5332446929656
2023-01-22,20,12,S20_D12,global_gbm,0.10463592164328143,10.895192004236156,1860.953134420694
2023-03-19,1,1,S01_D01,seasonal_naive,0.13035103666682543,13.035350119310888,3499.77523444542
2023-03-19,1,1,S01_D01,holt_winters,0.06788032582129411,6.7649752279850315,1945.5689315484435
2023-03-19,1,1,S01_D01,global_gbm,0.05947821204659176,6.004903210024233,1613.5704557166728
2023-03-19,1,2,S01_D02,seasonal_naive,0.06931686767082518,6.831331669279129,2967.5617888070165
2023-03-19,1,2,S01_D02,holt_winters,0.11846807357298571,11.360765705158524,6222.575244143163
2023-03-19,1,2,S01_D02,global_gbm,0.11170935933532504,11.395563275827481,4725.5892150331365
2023-03-19,1,3,S01_D03,seasonal_naive,0.03822919375004241,3.803838567498278,1989.5020561813976
2023-03-19,1,3,S01_D03,holt_winters,0.28579427467151347,28.774116773370267,11981.182525997992
2023-03-19,1,3,S01_D03,global_gbm,0.20276000693114848,20.38160203411986,8516.985798264177
2023-03-19,1,4,S01_D04,seasonal_naive,0.051042282916055844,5.074575210646744,803.1918357715051
2023-03-19,1,4,S01_D04,holt_winters,0.0578142622762242,5.906872248763011,911.7233111337946
2023-03-19,1,4,S01_D04,global_gbm,0.03983324804736375,3.945159069828732,526.3942697793482
2023-03-19,1,5,S01_D05,seasonal_naive,0.05139173193514439,5.182614811960014,1511.966721674124
2023-03-19,1,5,S01_D05,holt_winters,0.05404787677432486,5.465909147321163,1574.1655751571634
2023-03-19,1,5,S01_D05,global_gbm,0.04115449196960194,4.167153556843014,1483.5352362786025
2023-03-19,1,6,S01_D06,seasonal_naive,0.06857044000832753,7.02234744216699,3444.814941343002
2023-03-19,1,6,S01_D06,holt_winters,0.048770615590065444,4.912105035244788,2163.6766941514966
2023-03-19,1,6,S01_D06,global_gbm,0.03236507053732592,3.160860050517425,1535.9227347914268
2023-03-19,1,7,S01_D07,seasonal_naive,0.09248250710395309,9.269896253371842,4283.3362671929
2023-03-19,1,7,S01_D07,holt_winters,0.0715988140940031,7.0707786970482935,3551.0794612221525
2023-03-19,1,7,S01_D07,global_gbm,0.06103816851811197,6.216189336569135,2984.9886970923467
2023-03-19,1,8,S01_D08,seasonal_naive,0.07597041121842514,7.433604544100428,852.016961685623
2023-03-19,1,8,S01_D08,holt_winters,0.05548554902996696,5.378939378820746,653.3782095809918
2023-03-19,1,8,S01_D08,global_gbm,0.07596529572398467,8.010699832815323,880.9834483006418
2023-03-19,1,9,S01_D09,seasonal_naive,0.3019371261019206,31.172236304695893,20424.27060049269
2023-03-19,1,9,S01_D09,holt_winters,0.19639805833217008,19.55023575280847,6131.612405296941
2023-03-19,1,9,S01_D09,global_gbm,0.07384838390014323,7.228162268466407,2460.0907836464016
2023-03-19,1,10,S01_D10,seasonal_naive,0.04987233753855521,5.013169411298768,520.2409664400717
2023-03-19,1,10,S01_D10,holt_winters,0.051393563241430004,5.110632354686716,571.1618930273997
2023-03-19,1,10,S01_D10,global_gbm,0.03830511013501195,3.9578449795511923,414.36678864276803
2023-03-19,1,11,S01_D11,seasonal_naive,0.06455054970116492,6.503258836549616,2653.8226872051955
2023-03-19,1,11,S01_D11,holt_winters,0.2150593383094196,21.24883854502924,7094.527800905837
2023-03-19,1,11,S01_D11,global_gbm,0.05884035115121875,5.86203026710678,2106.4405196389826
2023-03-19,1,12,S01_D12,seasonal_naive,0.1219511146174949,12.318260455913897,2131.507096006251
2023-03-19,1,12,S01_D12,holt_winters,0.09577416372662231,9.759909401712768,1647.390726633042
2023-03-19,1,12,S01_D12,global_gbm,0.0569928763829764,5.80921093123376,885.0654634660815
2023-03-19,2,1,S02_D01,seasonal_naive,0.04854054908024945,4.760902190563054,2392.856585621043
2023-03-19,2,1,S02_D01,holt_winters,0.060022794359306283,5.898263042064571,2918.2928844862
2023-03-19,2,1,S02_D01,global_gbm,0.04767916024246501,4.6577022674696185,2334.314770877705
2023-03-19,2,2,S02_D02,seasonal_naive,0.08772295419666376,8.674845190488528,6476.091757858283
2023-03-19,2,2,S02_D02,holt_winters,0.07416919436262631,7.2406480369668555,5557.398611913322
2023-03-19,2,2,S02_D02,global_gbm,0.04588794934247532,4.690362857794604,3455.4189082127264
2023-03-19,2,3,S02_D03,seasonal_naive,0.067002896038141,6.716848231989814,5695.9674645357645
2023-03-19,2,3,S02_D03,holt_winters,0.15563970792945372,15.594459963466727,11677.651707289544
2023-03-19,2,3,S02_D03,global_gbm,0.037736034802914896,3.78650355688126,2908.217507906207
2023-03-19,2,4,S02_D04,seasonal_naive,0.055952536894917165,5.515822393563129,1469.7748438536435
2023-03-19,2,4,S02_D04,holt_winters,0.08877979426499996,8.765621638821763,2171.82000658011
2023-03-19,2,4,S02_D04,global_gbm,0.052475659203294084,5.186134126875061,1405.6132583503802
2023-03-19,2,5,S02_D05,seasonal_naive,0.06326043768626982,6.280808825506187,3133.8745506979844
2023-03-19,2,5,S02_D05,holt_winters,0.07902970624249331,7.72666109684659,5742.9856033559345
2023-03-19,2,5,S02_D05,global_gbm,0.061757989695858884,6.345567455599248,3480.0431341995395
2023-03-19,2,6,S02_D06,seasonal_naive,0.0540382955626573,5.221126298076518,4404.898411666265
2023-03-19,2,6,S02_D06,holt_winters,0.0833294735965142,8.344597621216309,5704.7776714319125
2023-03-19,2,6,S02_D06,global_gbm,0.042935810515897094,4.315062496755716,2935.324406481513
2023-03-19,2,7,S02_D07,seasonal_naive,0.07412444887382293,7.341675473629045,5655.556373164134
2023-03-19,2,7,S02_D07,holt_winters,0.07160712274308965,7.454605632503061,6238.384515091185
2023-03-19,2,7,S02_D07,global_gbm,0.05080718097652266,5.129001332474702,3901.368945317954
2023-03-19,2,8,S02_D08,seasonal_naive,0.08079062454907546,8.085280776958435,1409.300851459688
2023-03-19,2,8,S02_D08,holt_winters,0.13191732927182467,13.053884868662946,2281.731114975525
2023-03-19,2,8,S02_D08,global_gbm,0.06478091770800598,6.412816355994272,1240.920510667268
2023-03-19,2,9,S02_D09,seasonal_naive,0.09605188395431771,9.430695018761542,5011.70722814342
2023-03-19,2,9,S02_D09,holt_winters,0.15038087961970745,14.575829868576806,8015.64656547334
2023-03-19,2,9,S02_D09,global_gbm,0.06151352349168657,6.406845814291186,3949.5360930081674
2023-03-19,2,10,S02_D10,seasonal_naive,0.08822908332499495,8.754315858925033,1674.4315729748405
2023-03-19,2,10,S02_D10,holt_winters,0.07530051806195644,7.399873942302347,1405.4515606799341
2023-03-19,2,10,S02_D10,global_gbm,0.09610387253339685,9.488705555236713,1613.1232871646255
2023-03-19,2,11,S02_D11,seasonal_naive,0.053932008531653024,5.390337164337675,3514.614414884298
2023-03-19,2,11,S02_D11,holt_winters,0.19013099114720838,18.8693995341203,10259.153373258985
2023-03-19,2,11,S02_D11,global_gbm,0.044137672376459755,4.439465872192695,2550.2263206146326
2023-03-19,2,12,S02_D12,seasonal_naive,0.08466995209641141,8.380781977619229,2225.074475233919
2023-03-19,2,12,S02_D12,holt_winters,0.06460317748111458,6.685258628071492,1760.430567482112
2023-03-19,2,12,S02_D12,global_gbm,0.1291119988042678,13.153169914716894,3198.602496250122
2023-03-19,3,1,S03_D01,seasonal_naive,0.055308800266860865,5.483039668611981,2088.905432397551
2023-03-19,3,1,S03_D01,holt_winters,0.08871663888569511,8.876799539297807,2798.541958511856
2023-03-19,3,1,S03_D01,global_gbm,0.029334861592342373,3.0000154476134084,1136.1542541561348
2023-03-19,3,2,S03_D02,seasonal_naive,0.04501888835308614,4.46253554122152,2479.2557144937673
2023-03-19,3,2,S03_D02,holt_winters,0.14286647360994573,13.948050737068234,13062.478060532087
2023-03-19,3,2,S03_D02,global_gbm,0.06399312547451837,6.421123219762912,3706.2514206003552
2023-03-19,3,3,S03_D03,seasonal_naive,0.08042134560032133,7.961341545411933,5011.358878093844
2023-03-19,3,3,S03_D03,holt_winters,0.046403902780075855,4.734468272385743,3155.318529043811
2023-03-19,3,3,S03_D03,global_gbm,0.03242850113447912,3.2908908044437037,2446.662038482041
2023-03-19,3,4,S03_D04,seasonal_naive,0.04274846394449628,4.237461256148254,909.7168990268349
2023-03-19,3,4,S03_D04,holt_winters,0.08101179269371121,8.245476938665822,1643.4337051304046
2023-03-19,3,4,S03_D04,global_gbm,0.046578003426606736,4.5283472363426736,978.9454841985013
2023-03-19,3,5,S03_D05,seasonal_naive,0.08027187333673462,7.8729599001712804,3558.9217766235042
2023-03-19,3,5,S03_D05,holt_winters,0.08909517459644609,8.637919445655431,3975.3401015855425
2023-03-19,3,5,S03_D05,global_gbm,0.06290452364370952,6.015738496663456,2940.0606449278384
2023-03-19,3,6,S03_D06,seasonal_naive,0.08067393179101166,8.268543958464823,5031.779265190395
2023-03-19,3,6,S03_D06,holt_winters,0.11654227373895469,11.652499787633776,6631.1853171810135
2023-03-19,3,6,S03_D06,global_gbm,0.05303000840599573,6.066302599301868,4462.916661086292
2023-03-19,3,7,S03_D07,seasonal_naive,0.10566330929541545,10.374065408209464,6997.125858570431
2023-03-19,3,7,S03_D07,holt_winters,0.10807585757382165,10.620179271695376,11403.811423190251
2023-03-19,3,7,S03_D07,global_gbm,0.06841252531521162,6.700824236463854,4580.169827703062
2023-03-19,3,8,S03_D08,seasonal_naive,0.06915589449245145,6.915821839006762,1010.668382562995
2023-03-19,3,8,S03_D08,holt_winters,0.12363058172472242,12.082579849838856,1807.4074623489435
2023-03-19,3,8,S03_D08,global_gbm,0.05186376735991536,5.015800739485371,866.6609641519415
2023-03-19,3,9,S03_D09,seasonal_naive,0.05091549284250931,5.167651007458436,2400.531202963212
2023-03-19,3,9,S03_D09,holt_winters,0.2012619615467584,19.69331330448807,7992.598988531596
2023-03-19,3,9,S03_D09,global_gbm,0.05704353420608968,5.45258871347938,2728.097313037502
2023-03-19,3,10,S03_D10,seasonal_naive,0.06821395244358275,6.710610653289682,925.6641247774481
2023-03-19,3,10,S03_D10,holt_winters,0.05870518936829358,6.014009923914491,894.4474265798938
2023-03-19,3,10,S03_D10,global_gbm,0.060580828443804254,6.215726529780893,870.9746125189696
2023-03-19,3,11,S03_D11,seasonal_naive,0.054151610601642024,5.191025333748174,3652.5880236398816
2023-03-19,3,11,S03_D11,holt_winters,0.17044063435427287,16.669185286132883,7759.771472818887
2023-03-19,3,11,S03_D11,global_gbm,0.03577164223048112,3.581338214033235,2017.6365668024189
2023-03-19,3,12,S03_D12,seasonal_naive,0.023976622473751524,2.4127395186027774,483.9337207846742
2023-03-19,3,12,S03_D12,holt_winters,0.11101856239603083,10.977419990603048,2114.4978250496233
2023-03-19,3,12,S03_D12,global_gbm,0.04138697879573304,4.181957628151035,886.7519776773772
2023-03-19,4,1,S04_D01,seasonal_naive,0.07078354613954593,6.953654618164476,2882.3690678914622
2023-03-19,4,1,S04_D01,holt_winters,0.04870343576540075,4.851907260433565,2217.0945219491473
2023-03-19,4,1,S04_D01,global_gbm,0.03399963996561154,3.3560418476942284,1438.3945746653671
2023-03-19,4,2,S04_D02,seasonal_naive,0.06661015154702168,6.539975594153619,4773.866842753105
2023-03-19,4,2,S04_D02,holt_winters,0.04690134285245345,4.604867702687177,3583.002049361878
2023-03-19,4,2,S04_D02,global_gbm,0.040834731313983144,4.172724450014777,2697.9946910320928
2023-03-19,4,3,S04_D03,seasonal_naive,0.048947550102842616,4.840562276184149,3337.6442514631462
2023-03-19,4,3,S04_D03,holt_winters,0.024256842929859912,2.445472605619571,1805.6565416756484
2023-03-19,4,3,S04_D03,global_gbm,0.027035954091712208,2.7322434005719867,1922.1432354213566
2023-03-19,4,4,S04_D04,seasonal_naive,0.07657410241734006,7.644075705476169,1464.0722039785126
2023-03-19,4,4,S04_D04,holt_winters,0.045058802227679495,4.630454913980797,915.197445868441
2023-03-19,4,4,S04_D04,global_gbm,0.04721358254417484,4.867107251841611,912.3234752912081
2023-03-19,4,5,S04_D05,seasonal_naive,0.0941065836956364,9.775727977871107,4851.626872499834
2023-03-19,4,5,S04_D05,holt_winters,0.059927769215396325,5.834796958163162,2725.667148433421
2023-03-19,4,5,S04_D05,global_gbm,0.047021379788097284,4.970816627577464,2527.7949918898626
2023-03-19,4,6,S04_D06,seasonal_naive,0.0385948099265999,3.8989388689601037,2623.7245920137093
2023-03-19,4,6,S04_D06,holt_winters,0.08829110831412854,8.700734226777529,5341.291933723638
2023-03-19,4,6,S04_D06,global_gbm,0.04693008358530129,4.733363607403056,3153.110606158394
2023-03-19,4,7,S04_D07,seasonal_naive,0.06154225911574769,6.239803660383869,5276.702680620023
2023-03-19,4,7,S04_D07,holt_winters,0.05489363761115136,5.4961594163293395,3768.055409945332
2023-03-19,4,7,S04_D07,global_gbm,0.06833356621712502,6.987184488798145,4730.661679527779
2023-03-19,4,8,S04_D08,seasonal_naive,0.09584843208029835,9.31627191696848,1585.4365585817363
2023-03-19,4,8,S04_D08,holt_winters,0.06218846110480616,6.599876580391076,1151.2902696743158
2023-03-19,4,8,S04_D08,global_gbm,0.0760443343947639,7.491238738807013,1161.132469597295
2023-03-19,4,9,S04_D09,seasonal_naive,0.07718605424842956,7.580481751772821,3571.1528725556536
2023-03-19,4,9,S04_D09,holt_winters,0.1616819817793172,15.708415666906037,7378.179078666932
2023-03-19,4,9,S04_D09,global_gbm,0.10887318787904368,11.122780649964174,4837.980267659876
2023-03-19,4,10,S04_D10,seasonal_naive,0.05477488963970964,5.651594268839717,848.9613695495809
2023-03-19,4,10,S04_D10,holt_winters,0.056345130076400435,5.781204707980543,813.7060201854381
2023-03-19,4,10,S04_D10,global_gbm,0.04379808770889439,4.611717907616198,725.3336622104812
2023-03-19,4,11,S04_D11,seasonal_naive,0.09630620747410215,9.721218617617726,5318.961189318362
2023-03-19,4,11,S04_D11,holt_winters,0.15331195889150254,14.645096059782617,8146.811300269925
2023-03-19,4,11,S04_D11,global_gbm,0.060371724661933364,6.283143731539479,3212.1278531698867
2023-03-19,4,12,S04_D12,seasonal_naive,0.06081988940352816,6.045442690674374,1342.5342227341919
2023-03-19,4,12,S04_D12,holt_winters,0.09758640817695871,9.712447661332819,2211.7995491411657
2023-03-19,4,12,S04_D12,global_gbm,0.036690291497698806,3.6445534440012506,889.0892907862078
2023-03-19,5,1,S05_D01,seasonal_naive,0.298705164254906,15.573348893695277,22720.02569436872
2023-03-19,5,1,S05_D01,holt_winters,0.2589128997643707,10.962859610155416,22176.958069952405
2023-03-19,5,1,S05_D01,global_gbm,0.2657822765793139,11.774179111321976,22214.66286793217
2023-03-19,5,2,S05_D02,seasonal_naive,0.09553080646559778,9.594907878513,4290.995394410251
2023-03-19,5,2,S05_D02,holt_winters,0.11387558805461502,11.408211502613012,4727.687635042083
2023-03-19,5,2,S05_D02,global_gbm,0.02254153318021496,2.2607199566631175,1227.4733123421256
2023-03-19,5,3,S05_D03,seasonal_naive,0.08000236409296875,7.8573223795636995,4957.99862788404
2023-03-19,5,3,S05_D03,holt_winters,0.0485305598417503,4.897749639222448,2846.0559837407236
2023-03-19,5,3,S05_D03,global_gbm,0.052325867413399764,5.241672490002544,2738.3728371804486
2023-03-19,5,4,S05_D04,seasonal_naive,0.058102256335887906,5.855335073740463,911.7359353453172
2023-03-19,5,4,S05_D04,holt_winters,0.07173538192268314,7.432143188334433,1147.3360021514502
2023-03-19,5,4,S05_D04,global_gbm,0.040035466261657354,4.149092001181565,624.6462217969033
2023-03-19,5,5,S05_D05,seasonal_naive,0.5395290247652884,55.369444253774105,39438.05519830355
2023-03-19,5,5,S05_D05,holt_winters,0.22018593303536413,22.38035762377549,12571.55440628846
2023-03-19,5,5,S05_D05,global_gbm,0.034154513800250225,3.4161824065926343,1191.6500223260468
2023-03-19,5,6,S05_D06,seasonal_naive,0.0736719883271898,7.50026031038398,3527.3609214202206
2023-03-19,5,6,S05_D06,holt_winters,0.14081462522092697,14.0418995863894,6172.647537040517
2023-03-19,5,6,S05_D06,global_gbm,0.027355438714210034,2.756090861726849,1269.2839480170433
2023-03-19,5,7,S05_D07,seasonal_naive,0.058555809368161876,5.764994713760137,3380.6106575291983
2023-03-19,5,7,S05_D07,holt_winters,0.04523194107082811,4.550841582639991,2260.0748042783052
2023-03-19,5,7,S05_D07,global_gbm,0.060864998776440964,6.194990631736882,3378.497114998215
2023-03-19,5,8,S05_D08,seasonal_naive,0.09408727945597717,9.406200238367338,1128.993100980914
2023-03-19,5,8,S05_D08,holt_winters,0.038151116404938464,3.8940985576044347,459.3489168833285
2023-03-19,5,8,S05_D08,global_gbm,0.07394127283381997,7.299051822449972,942.8877912662613
2023-03-19,5,9,S05_D09,seasonal_naive,0.13665533373934416,13.145130735701205,5704.912960645192
2023-03-19,5,9,S05_D09,holt_winters,0.2410974865851437,23.410177374968804,8870.42548938181
2023-03-19,5,9,S05_D09,global_gbm,0.24059333989294088,25.090505058073916,9430.771723899
2023-03-19,5,10,S05_D10,seasonal_naive,0.0813088462793602,8.029230686619476,985.7458746933714
2023-03-19,5,10,S05_D10,holt_winters,0.036205077341997204,3.5270732580608635,449.8759473210871
2023-03-19,5,10,S05_D10,global_gbm,0.06578282847296457,6.734035562203674,696.6252982784632
2023-03-19,5,11,S05_D11,seasonal_naive,0.059952037932084125,5.867126019713502,2532.9705117090275
2023-03-19,5,11,S05_D11,holt_winters,0.1778512018601398,17.506044768286515,6446.416373684253
2023-03-19,5,11,S05_D11,global_gbm,0.04189746397842408,4.253534501048187,1820.3737126183407
2023-03-19,5,12,S05_D12,seasonal_naive,0.07438690336935304,7.272714833444638,1321.4356860059445
2023-03-19,5,12,S05_D12,holt_winters,0.30212468867925457,29.552159313285497,5925.03920148861
2023-03-19,5,12,S05_D12,global_gbm,0.04371081860024966,4.405424891478043,824.212017999364
2023-03-19,6,1,S06_D01,seasonal_naive,0.05269962660653153,5.42806042868649,1379.0277476677188
2023-03-19,6,1,S06_D01,holt_winters,0.08019808043343696,8.130248647548232,1734.6574569289523
2023-03-19,6,1,S06_D01,global_gbm,0.04569846899904838,4.336262859061909,1238.2988299143503
2023-03-19,6,2,S06_D02,seasonal_naive,0.07548447818497193,7.677883771814617,2811.9680422881756
2023-03-19,6,2,S06_D02,holt_winters,0.08676239333138729,8.392492590087542,3529.2092064550666
2023-03-19,6,2,S06_D02,global_gbm,0.05634719927946486,5.63411708286253,2045.3687560954243
2023-03-19,6,3,S06_D03,seasonal_naive,0.05675224195240852,5.771395632330525,2794.870368950499
2023-03-19,6,3,S06_D03,holt_winters,0.07903855217685919,8.012589325264704,3731.5316021635113
2023-03-19,6,3,S06_D03,global_gbm,0.03238407101457605,3.21601629982826,1422.4047395906525
2023-03-19,6,4,S06_D04,seasonal_naive,0.060280084326856456,6.147009327718017,758.890577677375
2023-03-19,6,4,S06_D04,holt_winters,0.05138563492848564,5.142779330719835,648.9732848349796
2023-03-19,6,4,S06_D04,global_gbm,0.03701748830448101,3.725880592625699,457.4836251588769
2023-03-19,6,5,S06_D05,seasonal_naive,0.08654766595504576,8.4889950194854,2519.446003663306
2023-03-19,6,5,S06_D05,holt_winters,0.07654158820139999,7.396656398778538,2299.4365728476228
2023-03-19,6,5,S06_D05,global_gbm,0.05555965940553547,5.360398442740507,1740.2427427816974
2023-03-19,6,6,S06_D06,seasonal_naive,0.1912061996174965,67.85336124776184,14714.739855541959
2023-03-19,6,6,S06_D06,holt_winters,0.33109149546179695,82.26695249853255,20015.08034877711
2023-03-19,6,6,S06_D06,global_gbm,0.19421066151929453,67.7709205642278,14645.59393852316
2023-03-19,6,7,S06_D07,seasonal_naive,0.07652001058560715,7.956363787176812,3365.8461327688474
2023-03-19,6,7,S06_D07,holt_winters,0.048162062746320386,4.870448689758655,1983.8835670083395
2023-03-19,6,7,S06_D07,global_gbm,0.05616072532941814,5.830741248372285,2473.308794716212
2023-03-19,6,8,S06_D08,seasonal_naive,0.075280608709988,7.889021730705317,832.9577557415506
2023-03-19,6,8,S06_D08,holt_winters,0.0786996262328047,8.119523447457896,777.0671078475212
2023-03-19,6,8,S06_D08,global_gbm,0.08016848257421196,8.430657482018756,820.0565322425199
2023-03-19,6,9,S06_D09,seasonal_naive,0.0704224555905367,7.233002659605795,2084.6036627468307
2023-03-19,6,9,S06_D09,holt_winters,0.11956949446830409,11.61798624910405,3292.1477099051085
2023-03-19,6,9,S06_D09,global_gbm,0.06694142804400156,6.976056018691218,1915.4350913176515
2023-03-19,6,10,S06_D10,seasonal_naive,0.06032064937393107,6.191745275975124,533.5269745757943
2023-03-19,6,10,S06_D10,holt_winters,0.0528567573658279,5.423426243389132,465.2828960256311
2023-03-19,6,10,S06_D10,global_gbm,0.1281898149652329,13.21601299392105,1089.8287462494932
2023-03-19,6,11,S06_D11,seasonal_naive,0.09733783514254796,10.04601441895146,3601.8679875482662
2023-03-19,6,11,S06_D11,holt_winters,0.1870656654274242,18.077762017094205,5748.89000423752
2023-03-19,6,11,S06_D11,global_gbm,0.06270501627741545,6.11037137443483,2152.444019028598
2023-03-19,6,12,S06_D12,seasonal_naive,0.05478029284669254,5.4939651308783075,710.7578265221565
2023-03-19,6,12,S06_D12,holt_winters,0.12475214286447592,12.574808157159318,1525.5065969987138
2023-03-19,6,12,S06_D12,global_gbm,0.029058879233597408,2.9238690820278297,384.2306061631791
2023-03-19,7,1,S07_D01,seasonal_naive,0.07007636387146858,7.086336389241975,2351.918473579071
2023-03-19,7,1,S07_D01,holt_winters,0.041602387017867296,4.113192755149106,1485.021678212065
2023-03-19,7,1,S07_D01,global_gbm,0.03978061616114395,4.088429476465806,1264.6863395903047
2023-03-19,7,2,S07_D02,seasonal_naive,0.10541511434761418,10.774794986418229,5115.367692618733
2023-03-19,7,2,S07_D02,holt_winters,0.07041680080296772,6.877766214649575,3757.6396843202433
2023-03-19,7,2,S07_D02,global_gbm,0.06709659741574253,6.810147555958984,3261.801049768111
2023-03-19,7,3,S07_D03,seasonal_naive,0.05373882583296959,5.247431447509196,4354.929138840837
2023-03-19,7,3,S07_D03,holt_winters,0.1553974636315286,15.697862847377458,8644.18024879218
2023-03-19,7,3,S07_D03,global_gbm,0.03304988775329102,3.305606117423707,2111.2880586695264
2023-03-19,7,4,S07_D04,seasonal_naive,0.08141455346110393,7.732658347335086,1553.5754872189184
2023-03-19,7,4,S07_D04,holt_winters,0.2059714676590055,21.37616474831362,3307.728083376895
2023-03-19,7,4,S07_D04,global_gbm,0.12938954688757442,13.026579116418224,2088.314799877774
2023-03-19,7,5,S07_D05,seasonal_naive,0.09308543772588064,8.941256936255554,3879.7133055549352
2023-03-19,7,5,S07_D05,holt_winters,0.10783878460566304,10.09668657536397,4921.053101712688
2023-03-19,7,5,S07_D05,global_gbm,0.15666747618767696,15.966819900020829,6129.942847981272
2023-03-19,7,6,S07_D06,seasonal_naive,0.09254076705886348,9.31416249509197,5474.221059308348
2023-03-19,7,6,S07_D06,holt_winters,0.06839086842797737,6.689822590064182,4231.847084315925
2023-03-19,7,6,S07_D06,global_gbm,0.04686877208553073,4.831611116436344,3226.2338612621584
2023-03-19,7,7,S07_D07,seasonal_naive,0.0837533043209195,7.79642693598587,6131.968062424982
2023-03-19,7,7,S07_D07,holt_winters,0.07873232318278292,7.432782667002556,6355.7406235465305
2023-03-19,7,7,S07_D07,global_gbm,0.10346632988712838,10.65909769632396,6379.761152221107
2023-03-19,7,8,S07_D08,seasonal_naive,0.050150972822735077,4.893257165546237,738.3412330775659
2023-03-19,7,8,S07_D08,holt_winters,0.10731226494709774,10.694415770054833,1278.9393078506273
2023-03-19,7,8,S07_D08,global_gbm,0.020327466959454175,1.9786101293011849,305.25540254664065
2023-03-19,7,9,S07_D09,seasonal_naive,0.055975644650458845,5.522118360165456,2450.7456201506307
2023-03-19,7,9,S07_D09,holt_winters,0.17128870249153164,16.928884327515945,6301.596008348192
2023-03-19,7,9,S07_D09,global_gbm,0.02101631681129288,2.063220386185225,937.5162977028458
2023-03-19,7,10,S07_D10,seasonal_naive,0.09163327562616928,8.925395251288709,1168.49800370497
2023-03-19,7,10,S07_D10,holt_winters,0.07469774417123624,7.4124321881204684,943.3383336424259
2023-03-19,7,10,S07_D10,global_gbm,0.05913669534396986,5.867465949680206,774.407792885275
2023-03-19,7,11,S07_D11,seasonal_naive,0.041000322982512785,4.105639698125046,1693.2358167721338
2023-03-19,7,11,S07_D11,holt_winters,0.1716611891932809,17.01821322073952,6727.275975417985
2023-03-19,7,11,S07_D11,global_gbm,0.029288133456571896,2.8905787318425302,1314.365161092581
2023-03-19,7,12,S07_D12,seasonal_naive,0.07652813379144138,7.515057641242979,1595.6156495691564
2023-03-19,7,12,S07_D12,holt_winters,0.09707138384831557,9.64522890980517,1813.3461178867983
2023-03-19,7,12,S07_D12,global_gbm,0.05363778867829174,5.426397953542254,1011.3554745804081
2023-03-19,8,1,S08_D01,seasonal_naive,0.0867769153919332,8.614434830636476,2599.580655519271
2023-03-19,8,1,S08_D01,holt_winters,0.05140953071574313,5.0769245528629,1526.10028620561
2023-03-19,8,1,S08_D01,global_gbm,0.022294591504945324,2.231709478535903,698.1048852106507
2023-03-19,8,2,S08_D02,seasonal_naive,0.04862637326329914,4.934884561241236,2543.012785587698
2023-03-19,8,2,S08_D02,holt_winters,0.07318937339926893,7.044494573478882,4010.4482756468965
2023-03-19,8,2,S08_D02,global_gbm,0.038895567297987474,3.8631093357306945,1895.660595123029
2023-03-19,8,3,S08_D03,seasonal_naive,0.07413742362408896,7.425072405604078,4563.675760156226
2023-03-19,8,3,S08_D03,holt_winters,0.06356520414989816,6.559927827555298,3948.806975299471
2023-03-19,8,3,S08_D03,global_gbm,0.0309902095853934,3.264056455521476,2377.4144854667693
2023-03-19,8,4,S08_D04,seasonal_naive,0.0579100023666375,5.94448529814399,1088.7226392888133
2023-03-19,8,4,S08_D04,holt_winters,0.0536686001332497,5.422079210247004,929.7334438978298
2023-03-19,8,4,S08_D04,global_gbm,0.03353180332958027,3.333165469908229,637.5967889931046
2023-03-19,8,5,S08_D05,seasonal_naive,0.10939442727709135,11.39370597205735,4529.138893258297
2023-03-19,8,5,S08_D05,holt_winters,0.07854343045941585,7.836237996075416,2937.1889433456167
2023-03-19,8,5,S08_D05,global_gbm,0.05438595722286168,5.416658863841539,1916.6092199021398
2023-03-19,8,6,S08_D06,seasonal_naive,0.0527667022571325,5.34252008536188,2706.758698649088
2023-03-19,8,6,S08_D06,holt_winters,0.1327675952160834,13.666029623173278,6490.830318364355
2023-03-19,8,6,S08_D06,global_gbm,0.04657717506835186,4.760377102428227,2328.754770923467
2023-03-19,8,7,S08_D07,seasonal_naive,0.080056869052384,7.538372809494081,5525.85506575679
2023-03-19,8,7,S08_D07,holt_winters,0.07632584780838654,7.500115367338855,4514.385481196918
2023-03-19,8,7,S08_D07,global_gbm,0.05983675997199227,5.452625268701569,4788.580920044683
2023-03-19,8,8,S08_D08,seasonal_naive,0.05804163337253843,5.699525145309077,726.5253645778654
2023-03-19,8,8,S08_D08,holt_winters,0.16836547549220282,17.947370431677676,2947.3509725769336
2023-03-19,8,8,S08_D08,global_gbm,0.04315720795978261,4.353721522764112,561.9532990734359
