Store,Dept,Date,Weekly_Sales,IsHoliday,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5
2,3,2019-04-28,61995.88,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-05-05,51894.53,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-05-12,54344.98,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-05-19,55226.32,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-05-26,54143.85,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-06-02,49313.66,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-06-09,54331.98,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-06-16,49086.93,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-06-23,51076.35,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-06-30,53629.6,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-07-07,44168.34,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-07-14,48777.43,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-07-21,51072.71,False,0.0,0.0,3083.86,0.0,0.0
2,3,2019-07-28,49096.82,False,0.0,0.0,3083.86,0.0,0.0
2,3,2019-08-04,43293.37,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-08-11,50611.16,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-08-18,46550.28,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-08-25,49334.07,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-09-01,45109.76,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-09-08,68816.82,True,0.0,0.0,0.0,0.0,0.0
2,3,2019-09-15,68109.1,True,0.0,0.0,0.0,0.0,0.0
2,3,2019-09-22,53152.89,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-09-29,52784.49,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-10-06,56769.65,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-10-13,54974.47,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-10-20,56716.56,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-10-27,62737.01,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-11-03,62848.53,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-11-10,62857.57,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-11-17,62674.56,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-11-24,126500.39,True,0.0,0.0,0.0,0.0,0.0
2,3,2019-12-01,136116.76,True,0.0,0.0,0.0,0.0,0.0
2,3,2019-12-08,65476.35,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-12-15,70913.76,False,0.0,0.0,0.0,0.0,0.0
2,3,2019-12-22,124347.82,True,0.0,0.0,0.0,0.0,0.0
2,3,2019-12-29,133660.26,True,0.0,0.0,0.0,0.0,0.0
2,3,2020-01-05,68767.36,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-01-12,69462.28,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-01-19,71965.71,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-01-26,68123.75,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-02-02,98134.34,True,0.0,0.0,0.0,0.0,0.0
2,3,2020-02-09,94065.9,True,0.0,0.0,0.0,0.0,0.0
2,3,2020-02-16,72047.38,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-02-23,72828.24,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-03-01,65433.22,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-03-08,90169.54,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-03-15,94266.31,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-03-22,90987.12,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-03-29,85760.6,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-04-05,82944.32,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-04-12,90121.04,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-04-19,80853.55,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-04-26,87125.08,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-05-03,77486.56,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-05-10,81776.02,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-05-17,82973.93,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-05-24,76059.72,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-05-31,74503.56,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-06-07,70292.75,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-06-14,64318.14,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-06-21,66290.89,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-06-28,62397.83,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-07-05,57165.1,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-07-12,54670.79,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-07-19,55113.45,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-07-26,56815.49,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-08-02,57046.9,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-08-09,54230.29,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-08-16,54366.03,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-08-23,57015.58,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-08-30,47080.28,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-09-06,65938.34,True,0.0,0.0,0.0,0.0,0.0
2,3,2020-09-13,76197.55,True,0.0,0.0,0.0,0.0,0.0
2,3,2020-09-20,55478.95,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-09-27,54924.4,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-10-04,59332.86,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-10-11,58002.8,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-10-18,65863.39,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-10-25,65603.69,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-11-01,66535.71,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-11-08,67043.07,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-11-15,65104.89,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-11-22,68874.94,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-11-29,134461.43,True,0.0,0.0,0.0,0.0,0.0
2,3,2020-12-06,72249.49,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-12-13,65202.12,False,0.0,0.0,0.0,0.0,0.0
2,3,2020-12-20,137572.01,True,0.0,0.0,0.0,0.0,0.0
2,3,2020-12-27,140500.98,True,0.0,0.0,0.0,0.0,0.0
2,3,2021-01-03,68406.78,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-01-10,78726.24,False,7268.68,0.0,0.0,0.0,5941.39
2,3,2021-01-17,81095.45,False,7268.68,0.0,0.0,0.0,5941.39
2,3,2021-01-24,75466.17,False,7268.68,0.0,0.0,0.0,5941.39
2,3,2021-01-31,89084.66,False,7268.68,0.0,0.0,0.0,5941.39
2,3,2021-02-07,108017.67,True,0.0,0.0,0.0,0.0,0.0
2,3,2021-02-14,69930.54,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-02-21,68514.37,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-02-28,68971.51,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-03-07,68646.43,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-03-14,79946.13,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-03-21,67396.37,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-03-28,63705.35,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-04-04,67059.5,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-04-11,68646.22,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-04-18,66300.86,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-04-25,60715.21,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-05-02,63105.79,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-05-09,54529.87,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-05-16,56795.27,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-05-23,55888.12,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-05-30,58205.58,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-06-06,59535.39,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-06-13,53283.62,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-06-20,53756.3,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-06-27,52425.19,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-07-04,52423.07,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-07-11,54314.73,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-07-18,58540.35,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-07-25,53811.12,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-08-01,55081.04,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-08-08,57093.15,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-08-15,53612.88,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-08-22,56315.73,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-08-29,58206.51,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-09-05,75329.14,True,0.0,0.0,0.0,0.0,0.0
2,3,2021-09-12,76486.01,True,0.0,0.0,0.0,0.0,0.0
2,3,2021-09-19,61001.72,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-09-26,54277.04,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-10-03,67024.59,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-10-10,59726.61,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-10-17,72005.3,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-10-24,65051.17,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-10-31,67064.12,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-11-07,68348.08,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-11-14,64830.29,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-11-21,75243.6,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-11-28,142509.07,True,0.0,0.0,0.0,0.0,0.0
2,3,2021-12-05,146010.57,True,0.0,0.0,0.0,0.0,0.0
2,3,2021-12-12,66877.19,False,0.0,0.0,0.0,0.0,0.0
2,3,2021-12-19,137168.34,True,0.0,0.0,0.0,0.0,0.0
2,3,2021-12-26,149413.78,True,0.0,0.0,0.0,0.0,0.0
2,3,2022-01-02,70310.41,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-01-09,76831.78,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-01-16,78362.18,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-01-23,74441.68,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-01-30,81608.16,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-02-06,112381.07,True,0.0,0.0,0.0,0.0,0.0
2,3,2022-02-13,99426.54,True,0.0,0.0,0.0,0.0,0.0
2,3,2022-02-20,79694.25,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-02-27,76427.31,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-03-06,78571.69,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-03-13,76732.21,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-03-20,81021.53,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-03-27,74697.64,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-04-03,75097.91,False,0.0,0.0,0.0,6241.27,0.0
2,3,2022-04-10,80588.04,False,0.0,0.0,0.0,6241.27,0.0
2,3,2022-04-17,70814.16,False,0.0,0.0,0.0,6241.27,0.0
2,3,2022-04-24,68049.56,False,0.0,0.0,0.0,6241.27,0.0
2,3,2022-05-01,65945.97,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-05-08,56309.69,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-05-15,68888.85,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-05-22,56687.12,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-05-29,59070.4,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-06-05,58738.46,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-06-12,60468.28,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-06-19,55046.31,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-06-26,60903.1,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-07-03,58590.99,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-07-10,55474.44,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-07-17,57742.28,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-07-24,60041.93,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-07-31,55342.84,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-08-07,55810.04,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-08-14,56427.85,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-08-21,58206.07,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-08-28,55109.55,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-09-04,84722.98,True,0.0,0.0,0.0,0.0,0.0
2,3,2022-09-11,81400.99,True,0.0,0.0,0.0,0.0,0.0
2,3,2022-09-18,60859.08,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-09-25,61579.87,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-10-02,64476.99,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-10-09,72444.43,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-10-16,68979.24,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-10-23,69026.28,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-10-30,68819.83,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-11-06,62442.81,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-11-13,71539.71,False,0.0,4402.75,0.0,0.0,7445.41
2,3,2022-11-20,84998.37,False,0.0,4402.75,0.0,0.0,7445.41
2,3,2022-11-27,142885.09,True,0.0,0.0,0.0,0.0,0.0
2,3,2022-12-04,152877.31,True,0.0,0.0,0.0,0.0,0.0
2,3,2022-12-11,77552.13,False,0.0,0.0,0.0,0.0,0.0
2,3,2022-12-18,98279.26,False,7926.73,0.0,4183.28,1886.1,0.0
2,3,2022-12-25,172285.24,True,7926.73,0.0,4183.28,1886.1,0.0
2,3,2023-01-01,93520.79,False,7926.73,0.0,4183.28,1886.1,0.0
2,3,2023-01-08,89402.09,False,7926.73,0.0,4183.28,1886.1,0.0
2,3,2023-01-15,86590.59,False,3873.17,0.0,0.0,0.0,0.0
2,3,2023-01-22,82440.75,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-01-29,79536.46,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-02-05,105416.4,True,0.0,0.0,0.0,0.0,0.0
2,3,2023-02-12,111546.57,True,0.0,0.0,0.0,0.0,0.0
2,3,2023-02-19,80299.95,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-02-26,78855.4,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-03-05,-17730.89,False,0.0,6730.78,0.0,3799.47,0.0
2,3,2023-03-12,87014.06,False,0.0,6730.78,0.0,3799.47,0.0
2,3,2023-03-19,81006.94,False,0.0,6730.78,0.0,3799.47,0.0
2,3,2023-03-26,70343.72,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-04-02,67975.97,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-04-09,71695.64,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-04-16,71641.83,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-04-23,67724.22,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-04-30,72500.66,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-05-07,64445.02,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-05-14,67961.22,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-05-21,63462.72,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-05-28,63437.29,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-06-04,60845.74,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-06-11,64630.39,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-06-18,60721.99,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-06-25,56191.65,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-07-02,58593.86,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-07-09,230854.87,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-07-16,58653.86,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-07-23,58350.88,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-07-30,54030.15,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-08-06,59879.75,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-08-13,62015.57,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-08-20,59062.85,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-08-27,54987.74,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-09-03,60074.41,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-09-10,78000.57,True,0.0,0.0,0.0,0.0,0.0
2,3,2023-09-17,62640.54,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-09-24,64766.52,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-10-01,66813.59,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-10-08,66566.97,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-10-15,72167.39,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-10-22,67452.77,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-10-29,74447.26,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-11-05,72106.95,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-11-12,74069.91,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-11-19,73154.62,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-11-26,156346.61,True,0.0,0.0,0.0,0.0,0.0
2,3,2023-12-03,154198.22,True,0.0,0.0,0.0,0.0,0.0
2,3,2023-12-10,86411.58,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-12-17,78552.23,False,0.0,0.0,0.0,0.0,0.0
2,3,2023-12-24,158449.79,True,0.0,0.0,0.0,0.0,0.0
2,4,2019-01-06,21329.41,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-01-13,19252.59,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-01-20,19626.15,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-01-27,20266.82,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-02-03,21876.26,True,0.0,0.0,0.0,0.0,0.0
2,4,2019-02-10,21092.08,True,0.0,0.0,0.0,0.0,0.0
2,4,2019-02-17,19650.9,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-02-24,19628.25,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-03-03,19476.27,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-03-10,19307.98,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-03-17,19436.51,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-03-24,18907.87,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-03-31,16703.43,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-04-07,19736.13,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-04-14,18223.86,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-04-21,15933.43,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-04-28,17428.52,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-05-05,15014.65,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-05-12,16806.09,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-05-19,15456.46,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-05-26,16296.35,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-06-02,14365.37,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-06-09,14753.63,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-06-16,14228.0,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-06-23,14656.04,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-06-30,14515.22,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-07-07,13062.33,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-07-14,14332.2,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-07-21,14357.52,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-07-28,14178.91,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-08-04,13655.09,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-08-11,15365.36,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-08-18,14258.09,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-08-25,13451.86,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-09-01,14722.54,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-09-08,15691.15,True,0.0,0.0,0.0,0.0,0.0
2,4,2019-09-15,14942.87,True,0.0,0.0,0.0,0.0,0.0
2,4,2019-09-22,17281.51,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-09-29,15253.18,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-10-06,15140.43,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-10-13,17152.6,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-10-20,17268.98,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-10-27,17741.31,False,7279.47,6727.45,0.0,0.0,0.0
2,4,2019-11-03,18788.73,False,7279.47,6727.45,0.0,0.0,0.0
2,4,2019-11-10,20315.24,False,7279.47,6727.45,0.0,0.0,0.0
2,4,2019-11-17,16430.41,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-11-24,20670.24,True,0.0,0.0,0.0,0.0,0.0
2,4,2019-12-01,21182.19,True,0.0,0.0,0.0,0.0,0.0
2,4,2019-12-08,19890.08,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-12-15,20237.52,False,0.0,0.0,0.0,0.0,0.0
2,4,2019-12-22,20721.36,True,0.0,0.0,0.0,0.0,0.0
2,4,2019-12-29,22131.55,True,0.0,0.0,0.0,0.0,0.0
2,4,2020-01-05,21926.6,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-01-12,19095.78,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-01-19,18704.3,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-01-26,20945.19,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-02-02,20233.85,True,0.0,0.0,0.0,0.0,0.0
2,4,2020-02-09,24327.46,True,0.0,0.0,0.0,0.0,0.0
2,4,2020-02-16,20559.22,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-02-23,20684.34,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-03-01,20193.33,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-03-08,35869.2,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-03-15,44860.22,False,0.0,7029.52,4236.79,0.0,2322.7
2,4,2020-03-22,35106.7,False,0.0,7029.52,4236.79,0.0,2322.7
2,4,2020-03-29,38381.55,False,0.0,7029.52,4236.79,0.0,2322.7
2,4,2020-04-05,38436.72,False,0.0,7029.52,4236.79,0.0,2322.7
2,4,2020-04-12,33907.69,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-04-19,31511.35,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-04-26,31057.08,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-05-03,32750.06,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-05-10,27992.74,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-05-17,28530.58,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-05-24,25089.46,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-05-31,26553.03,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-06-07,25382.97,False,2153.9,0.0,0.0,0.0,0.0
2,4,2020-06-14,23690.11,False,2153.9,0.0,0.0,0.0,0.0
2,4,2020-06-21,20674.37,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-06-28,20902.77,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-07-05,20647.61,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-07-12,18679.95,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-07-19,18035.94,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-07-26,19224.81,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-08-02,17524.53,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-08-09,17273.29,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-08-16,15704.83,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-08-23,15448.48,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-08-30,16271.53,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-09-06,15763.5,True,0.0,0.0,0.0,0.0,0.0
2,4,2020-09-13,17012.64,True,0.0,0.0,0.0,0.0,0.0
2,4,2020-09-20,17314.61,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-09-27,15838.06,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-10-04,17058.43,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-10-11,16715.58,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-10-18,17891.25,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-10-25,18058.34,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-11-01,18103.91,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-11-08,18405.62,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-11-15,18820.66,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-11-22,19281.97,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-11-29,22869.17,True,0.0,0.0,0.0,0.0,0.0
2,4,2020-12-06,19628.18,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-12-13,21567.68,False,0.0,0.0,0.0,0.0,0.0
2,4,2020-12-20,23713.31,True,0.0,0.0,0.0,0.0,0.0
2,4,2020-12-27,21038.22,True,0.0,0.0,0.0,0.0,0.0
2,4,2021-01-03,20151.33,False,0.0,0.0,0.0,0.0,0.0
2,4,2021-01-10,20803.16,False,0.0,0.0,0.0,0.0,0.0
2,4,2021-01-17,22608.85,False,0.0,0.0,0.0,0.0,0.0
2,4,2021-01-24,21967.36,False,0.0,0.0,0.0,0.0,0.0
2,4,2021-01-31,22331.32,False,0.0,0.0,0.0,0.0,0.0
2,4,2021-02-07,21328.96,True,0.0,0.0,0.0,0.0,0.0
2,4,2021-02-14,21677.1,False,0.0,0.0,0.0,0.0,0.0
2,4,2021-02-21,22738.43,False,0.0,0.0,0.0,0.0,0.0
2,4,2021-02-28,20817.52,False,0.0,0.0,0.0,0.0,0.0
2,4,2021-03-07,21729.31,False,0.0,0.0,0.0,0.0,0.0
2,4,2021-03-14,18797.36,False,0.0,0.0,0.0,0.0,0.0
2,4,2021-03-21,20357.7,False,0.0,0.0,0.0,0.0,0.0
2,4,2021-03-28,20636.64,False,0.0,0.0,0.0,0.0,0.0
2,4,2021-04-04,21884.69,False,0.0,0.0,0.0,0.0,0.0
2,4,2021-04-11,19369.76,False,0.0,0.0,0.0,0.0,0.0
2,4,2021-04-18,18232.28,False,0.0,0.0,0.0,0.0,0.0
2,4,2021-04-25,20202.81,False,0.0,0.0,0.0,0.0,0.0
